Date,BCHAIN/DIFF,BCHAIN/AVBLS,BCHAIN/HRATE,BCHAIN/TOTBC
2012-03-04,1496978.59503,0.023541392702,9.82280766568,8488600.0
2012-03-05,1496978.59503,0.0243931379310345,11.0134510191,8483600.0
2012-03-06,1496978.59502557,0.0199774543711,11.0134510190988,8503450.0
2012-03-07,1496978.59503,0.0188053876926,11.6087726958,8511250.0
2012-03-08,1496978.59503,0.0199479615384615,12.3529247917,8506850.0
2012-03-09,1496978.59502557,0.0194435119629,12.3529247916919,8528200.0
2012-03-10,1496978.59503,0.0184511242056,9.89722287527,8534850.0
2012-03-11,1496978.59503,0.019407223880597,12.5761704205,8530400.0
2012-03-12,1496978.59502557,0.0203743231924,12.5761704204574,8550900.0
2012-03-13,1496978.59503,0.0281050654425,10.2692989232,8557800.0
2012-03-14,1496978.59503,0.0261258394160584,9.59956203692,8554050.0
2012-03-15,1496978.59502557,0.0195086219094,9.59956203691717,8571400.0
2012-03-16,1498294.36282,0.0185956123263,12.8106660827,8580000.0
2012-03-17,1498294.36282,0.0181408294117647,11.6189762146,8577050.0
2012-03-18,1498294.36281651,0.0182763232461,11.6189762145854,8595700.0
2012-03-19,1498294.36282,0.0191058403737,11.0231312805,8603100.0
2012-03-20,1498294.36282,0.0190198375,12.0658599151,8600700.0
2012-03-21,1498294.36281651,0.018535889112,12.0658599151464,8619000.0
2012-03-22,1498294.36282,0.0198872272785,9.68248017882,8625500.0
2012-03-23,1498294.36282,0.0214146428571429,12.8106660827,8624500.0
2012-03-24,1498294.36281651,0.0160164005028,12.810666082748,8642450.0
2012-03-25,1498294.36282,0.0195829491866,11.3210537475,8650050.0
2012-03-26,1498294.36282,0.0211,11.0231312805,8648400.0
2012-03-27,1498294.36281651,0.0203041100652,11.0231312805041,8665400.0
2012-03-28,1626553.48133,0.022926625588,11.2390412852,8672350.0
2012-03-29,1626553.48133,0.0238475815602837,12.1284618186,8672350.0
2012-03-30,1626553.48132894,0.0167885294721,12.1284618185812,8688000.0
2012-03-31,1626553.48133,0.0165378252665,12.1284618186,8695500.0
2012-04-01,1626553.48133,0.0185275422535211,10.2687643397,8695900.0
2012-04-02,1626553.48132894,0.026564411819,10.2687643397321,8708250.0
2012-04-03,1626553.48133,0.0225462744422,11.4007541095,8715300.0
2012-04-04,1626553.48133,0.0234831167883212,9.62191304274,8721250.0
2012-04-05,1626553.48132894,0.0275687628645,9.62191304274106,8719300.0
2012-04-06,1626553.48133,0.0206948193637,10.6730464004,8734000.0
2012-04-07,1626553.48133,0.0211538217054264,11.8050361701,8741300.0
2012-04-08,1626553.48132894,0.0171992068259,11.8050361700857,8742550.0
2012-04-09,1626553.48133,0.0248239157083,11.5624669337,8756000.0
2012-04-10,1626553.48133,0.0253378639455782,11.5624669337,8763150.0
2012-04-11,1626553.48132894,0.0276154020558,11.5624669337141,8770050.0
2012-04-12,1577913.48568,0.0263319545322,9.88325160798,8766350.0
2012-04-13,1577913.48568,0.0268389435483871,10.4323211418,8783000.0
2012-04-14,1577913.48567673,0.0253232075618,10.4323211417541,8788850.0
2012-04-15,1577913.48568,0.0262587626178,10.4323211418,8789250.0
2012-04-16,1577913.48568,0.0274267133333333,11.1382676852,8802600.0
2012-04-17,1577913.48567673,0.0324373714259,11.1382676851811,8808700.0
2012-04-18,1577913.48568,0.0234108827053,12.2364067527,8816500.0
2012-04-19,1577913.48568,0.0236392675159236,12.1579682479,8811900.0
2012-04-20,1577913.48567673,0.0269741395704,12.1579682479089,8831600.0
2012-04-21,1577913.48568,0.0196055597907,11.687337219,8839050.0
2012-04-22,1577913.48568,0.0211824571428571,11.6088987141,8836900.0
2012-04-23,1577913.48567673,0.0255127573401,11.6088987141324,8852600.0
2012-04-24,1577913.48568,0.0248372589332,10.8245136659,8859500.0
2012-04-25,1577913.48568,0.0273493149606299,12.0795297431,8860150.0
2012-04-26,1577913.48567673,0.0254469750419,12.0795297430837,8873500.0
2012-04-27,1508589.67206,0.0204797646938,11.6988142999,8881300.0
2012-04-28,1508589.67206,0.0219326907894737,12.4487382935,8889600.0
2012-04-29,1508589.67206029,0.0225714282877,12.4487382935262,8884200.0
2012-04-30,1508589.67206,0.0243539756903,13.4236394852,8907000.0
2012-05-01,1508589.67206,0.0281751352941177,11.5488295012,8907350.0
2012-05-02,1508589.67206029,0.0316947799131,11.5488295012231,8923000.0
2012-05-03,1508589.67206,0.0398064336469,11.6238219006,8930750.0
2012-05-04,1508589.67206,0.0390969068322981,11.6988142999,8930500.0
2012-05-05,1508589.67206029,0.0340484020322,11.6988142999403,8947150.0
2012-05-06,1508589.67206,0.0405954115572,12.8237002903,8955700.0
2012-05-07,1508589.67206,0.0476538705882353,13.9485862807,8953750.0
2012-05-08,1508589.67206029,0.0499233094657,13.9485862806981,8973200.0
2012-05-09,1733207.51385,0.0393750270208,12.4067826486,8980400.0
2012-05-10,1733207.51385,0.0417724108527132,10.597460179,8977300.0
2012-05-11,1733207.51384839,0.0665325178717,10.5974601790129,8993400.0
2012-05-12,1733207.51385,0.0445780031609,11.3728840946,9000000.0
2012-05-13,1733207.51385,0.0459544142857143,12.3206244358,9000050.0
2012-05-14,1733207.51384839,0.0690492164088,12.320624435763,9013700.0
2012-05-15,1733207.51385,0.0779678055218,9.6497198378,9019300.0
2012-05-16,1733207.51385,0.0707063305785124,10.1666691148,9025200.0
2012-05-17,1733207.51384839,0.0645708441734,10.1666691148254,9023200.0
2012-05-18,1733207.51385,0.110715003863,12.5790990743,9039700.0
2012-05-19,1733207.51385,0.104611255033557,12.2344662229,9046800.0
2012-05-20,1733207.51384839,0.0935635133223,12.2344662229255,9045450.0
2012-05-21,1733207.51385,0.0909834071102,10.080510902,9059250.0
2012-05-22,1733207.51385,0.0907238086956522,10.4251437533,9065300.0
2012-05-23,1733207.51384839,0.0810636591028,10.4251437533379,9072050.0
2012-05-24,1591074.96185,0.106215139915,9.17476078111,9068150.0
2012-05-25,1591074.96185,0.104401925619835,10.6775233228,9084600.0
2012-05-26,1591074.96184731,0.0582298243918,10.6775233228416,9092800.0
2012-05-27,1591074.96185,0.0969300131867,10.9148016189,9091100.0
2012-05-28,1591074.96185,0.0933531197183098,10.7566160882,9106500.0
2012-05-29,1591074.96184731,0.0925029595693,10.756616088196,9112500.0
2012-05-30,1591074.96185,0.0609374634207,11.5475437417,9113800.0
2012-05-31,1591074.96185,0.0689069855072463,11.9430075685,9127350.0
2012-06-01,1591074.96184731,0.0495253954178,11.9430075685117,9135150.0
2012-06-02,1591074.96185,0.0694346729713,12.496656926,9143050.0
2012-06-03,1591074.96185,0.0959619411764706,11.9430075685,9137400.0
2012-06-04,1591074.96184731,0.140541343128,11.9430075685117,9157400.0
2012-06-05,1591074.96185,0.0461344408566,13.3666773449,9165850.0
2012-06-06,1591074.96185,0.0478406405228758,9.96568843465,9160600.0
2012-06-07,1591074.96184731,0.0762383164586,9.96568843465216,9179550.0
2012-06-08,1583177.84744,0.0816404890871,13.1429330106,9187900.0
2012-06-09,1583177.84744,0.0849809298245614,13.3790336036,9183900.0
2012-06-10,1583177.84744401,0.0937703739513,13.3790336035767,9204100.0
2012-06-11,1583177.84744,0.0692984921592,11.0180276735,9211100.0
2012-06-12,1583177.84744,0.0588841538461539,12.7494320222,9207250.0
2012-06-13,1583177.84744401,0.16715591901,12.7494320222319,9226500.0
2012-06-14,1583177.84744,0.152589468086,12.5133314292,9234450.0
2012-06-15,1583177.84744,0.154256534591195,12.5920316269,9230700.0
2012-06-16,1583177.84744401,0.100270359063,12.5920316268957,9250600.0
2012-06-17,1583177.84744,0.105562835742,12.3559310339,9258450.0
2012-06-18,1583177.84744,0.0998434799999999,14.3234359756,9254450.0
2012-06-19,1583177.84744401,0.112861352808,14.3234359755939,9274350.0
2012-06-20,1726566.55919,0.0957187355542,10.4710268813,9280450.0
2012-06-21,1726566.55919,0.0926889411764706,12.1017605759,9278750.0
2012-06-22,1726566.55919348,0.0608038254726,12.1017605759324,9295600.0
2012-06-23,1726566.55919,0.0681074755532,12.0159324867,9302600.0
2012-06-24,1726566.55919,0.0783200229007634,13.1316976462,9301250.0
2012-06-25,1726566.55919348,0.0915604088757,13.1316976462245,9317650.0
2012-06-26,1726566.55919,0.0783812146128,13.9041504489,9325750.0
2012-06-27,1726566.55919,0.0828108650306748,11.5867920408,9324400.0
2012-06-28,1726566.55919348,0.0640145233699,11.5867920407863,9339500.0
2012-06-29,1726566.55919,0.0670133174305,12.1875886651,9346600.0
2012-06-30,1726566.55919,0.0721435151515151,11.8442763084,9347050.0
2012-07-01,1726566.55919348,0.059044334459,11.8442763083594,9361550.0
2012-07-02,1726566.55919,0.0647622009804,12.4450729327,9368800.0
2012-07-03,1751454.53534,0.0604583,13.8433790741,9370600.0
2012-07-04,1751454.53534068,0.0688497793936,13.8433790741358,9383600.0
2012-07-05,1751454.53534,0.060746679119,13.320987411,9391250.0
2012-07-06,1751454.53534,0.0681595677419355,14.8010971233,9399750.0
2012-07-07,1751454.53534068,0.0584433667071,14.8010971232899,9393600.0
2012-07-08,1751454.53534,0.0643073631055,14.3657707373,9415700.0
2012-07-09,1751454.53534,0.067203472392638,13.1468568566,9417050.0
2012-07-10,1751454.53534068,0.0910711358063,13.1468568565692,9430100.0
2012-07-11,1751454.53534,0.0751029008272,13.1468568566,9437650.0
2012-07-12,1751454.53534,0.0713379666666666,14.0175096285,9445700.0
2012-07-13,1751454.53534068,0.0739193730706,14.0175096285275,9440650.0
2012-07-14,1751454.53534,0.0708689273604,12.9727263022,9460600.0
2012-07-15,1751454.53534,0.0817519214285714,12.885661025,9468000.0
2012-07-16,1751454.53534068,0.0830623066358,12.8856610249818,9464850.0
2012-07-17,1866391.305,0.0886488276602,14.0096010659,9484400.0
2012-07-18,1866391.305,0.0975397870967742,13.2673705459,9491550.0
2012-07-19,1866391.30500321,0.10972291274,13.2673705458731,9488150.0
2012-07-20,1866391.305,0.103340454102,13.9168222509,9506000.0
2012-07-21,1866391.305,0.105447624113475,12.8962552858,9512950.0
2012-07-22,1866391.30500321,0.0951940472921,12.8962552858487,9511150.0
2012-07-23,1866391.305,0.0783805550996,14.937389216,9528500.0
2012-07-24,1866391.305,0.0766122795031056,14.2879375109,9536200.0
2012-07-25,1866391.30500321,0.0705442107126,14.2879375109403,9535000.0
2012-07-26,1866391.305,0.0629332008816,15.586840921,9553500.0
2012-07-27,1866391.305,0.0629167303370786,15.772398551,9562000.0
2012-07-28,1866391.30500321,0.0909039201408,15.772398551038,9559350.0
2012-07-29,2036671.08869,0.088097139307,18.7300417587,9578500.0
2012-07-30,2036671.08869,0.0895542045454546,13.4653813725,9585150.0
2012-07-31,2036671.08869332,0.106224290023,13.4653813724536,9584150.0
2012-08-01,2036671.08869,0.0811928773855,15.5914942207,9599900.0
2012-08-02,2036671.08869,0.0871168484848485,17.5151201311,9608550.0
2012-08-03,2036671.08869332,0.0791448338826,17.5151201310862,9608500.0
2012-08-04,2036671.08869,0.0879902872546,14.680303,9623300.0
2012-08-05,2036671.08869,0.0983939712230216,14.2753291242,9630350.0
2012-08-06,2036671.08869332,0.0729084334918,14.2753291241801,9637800.0
2012-08-07,2036671.08869,0.0889541625977,17.2113897242,9631800.0
2012-08-08,2036671.08869,0.0993682831325301,16.0977115656,9654250.0
2012-08-09,2036671.08869332,0.0689418955547,16.0977115655648,9655050.0
2012-08-10,2036671.08869,0.071979039832,15.9964680966,9670350.0
2012-08-11,2190865.9701,0.0780085238095238,18.4055429383,9678800.0
2012-08-12,2190865.97010286,0.127769114924,18.4055429382566,9679150.0
2012-08-13,2190865.9701,0.0937974204315,17.7520917097,9694600.0
2012-08-14,2190865.9701,0.0949218598726114,18.6233600144,9703150.0
2012-08-15,2190865.97010286,0.134475949523,18.623360014449,9702650.0
2012-08-16,2190865.9701,0.11193041368,15.5739209478,9718000.0
2012-08-17,2190865.9701,0.126099768115942,16.1184636382,9725400.0
2012-08-18,2190865.97010286,0.103468031823,16.1184636382366,9726550.0
2012-08-19,2190865.9701,0.0835814753537,20.5837137002,9742750.0
2012-08-20,2190865.9701,0.0916815459770115,19.7124453954,9751800.0
2012-08-21,2190865.97010286,0.105495376075,19.712445395411,9750600.0
2012-08-22,2190865.9701,0.0757349996856,17.9699087859,9767500.0
2012-08-23,2190865.9701,0.0771000848484848,16.989731943,9775300.0
2012-08-24,2190865.97010286,0.103900356147,16.9897319430061,9774050.0
2012-08-25,2440642.60692,0.0677923831073,21.3532003624,9790650.0
2012-08-26,2440642.60692,0.0683069217877095,18.0774253068,9798100.0
2012-08-27,2440642.60691596,0.0814063517253,18.0774253068439,9797900.0
2012-08-28,2440642.60692,0.0791308563876,20.1399503419,9813900.0
2012-08-29,2440642.60692,0.0818277857142858,19.1693503254,9821800.0
2012-08-30,2440642.60691596,0.113696298399,19.169350325378,9821950.0
2012-08-31,2440642.60692,0.0995082796717,19.7759753357,9837100.0
2012-09-01,2440642.60692,0.104102192546584,18.5627253151,9844750.0
2012-09-02,2440642.60691596,0.0929219616784,18.5627253150813,9846250.0
2012-09-03,2440642.60692,0.122029006481,15.5296002636,9860150.0
2012-09-04,2440642.60692,0.116097830065359,21.8385003707,9869150.0
2012-09-05,2440642.60691596,0.0956146076161,21.8385003706838,9870400.0
2012-09-06,2694047.95296,0.0782584035119,23.0345582235,9887050.0
2012-09-07,2694047.95296,0.0834436488095238,18.7490590191,9894050.0
2012-09-08,2694047.95295501,0.0779362659828,18.7490590191164,9894400.0
2012-09-09,2694047.95296,0.090096824699,19.2847464197,9908900.0
2012-09-10,2694047.95296,0.0952045333333333,21.1596523216,9916800.0
2012-09-11,2694047.95295501,0.090303948585,21.1596523215742,9918200.0
2012-09-12,2694047.95296,0.080097981157,19.4186682698,9931100.0
2012-09-13,2694047.95296,0.100090123076923,21.6953397221,9939200.0
2012-09-14,2694047.95295501,0.0881509380741,21.6953397221204,9946350.0
2012-09-15,2694047.95296,0.0789406840007,20.0882775205,9943050.0
2012-09-16,2694047.95296,0.0812327577639752,23.570245624,9962650.0
2012-09-17,2694047.95295501,0.0765741028472,23.570245624032,9971000.0
2012-09-18,2694047.95296,0.0945030892646,19.1508245695,9968100.0
2012-09-19,2864140.50781,0.0996484539007092,20.9294479444,9985500.0
2012-09-20,2864140.50781097,0.0802487683442,20.9294479443629,9993650.0
2012-09-21,2864140.50781,0.0665690067203,24.4888778669,9992550.0
2012-09-22,2864140.50781,0.0724972611464968,21.2142023382,10009700.0
2012-09-23,2864140.50781097,0.0862540526268,21.2142023381637,10017500.0
2012-09-24,2864140.50781,0.064660705976,21.2142023382,10017100.0
2012-09-25,2864140.50781,0.0709680503597123,20.3599391568,10032100.0
2012-09-26,2864140.50781097,0.0896936963488,20.3599391567612,10039250.0
2012-09-27,2864140.50781,0.0791642956617,23.3498602917,10041050.0
2012-09-28,2864140.50781,0.0933203164556962,23.9193690793,10055850.0
2012-09-29,2864140.50781097,0.0642538007937,23.9193690792719,10063450.0
2012-09-30,2864140.50781,0.0777384010521,21.0718251413,10070850.0
2012-10-01,2864140.50781,0.095109427480916,19.3632987785,10066800.0
2012-10-02,2864140.50781097,0.109374419503,19.3632987784582,10084550.0
2012-10-03,3054627.52695,0.103953048364,20.3474119697,10091250.0
2012-10-04,3054627.52695,0.119388364341085,20.6511046856,10091550.0
2012-10-05,3054627.52694864,0.10718288556,20.6511046856479,10105150.0
2012-10-06,3054627.52695,0.10853464586,20.8029510436,10112000.0
2012-10-07,3054627.52695,0.130167312,25.2064954251,10120300.0
2012-10-08,3054627.52694864,0.109427616514,25.2064954251291,10116650.0
2012-10-09,3054627.52695,0.0919886595451,22.6251073394,10135000.0
2012-10-10,3054627.52695,0.0954083154362416,20.9547974016,10141900.0
2012-10-11,3054627.52694864,0.0715490303292,20.9547974016134,10140700.0
2012-10-12,3054627.52695,0.111143197099,22.1695682655,10156750.0
2012-10-13,3054627.52695,0.102925074324324,20.9547974016,10163650.0
2012-10-14,3054627.52694864,0.0862382718712,20.9547974016134,10164650.0
2012-10-15,3054627.52695,0.100925809459,23.0806464134,10179100.0
2012-10-16,3072321.73202,0.104634058064516,21.534357778,10186150.0
2012-10-17,3072321.73202076,0.0862437155939,21.5343577779689,10193900.0
2012-10-18,3072321.73202,0.086645966056,24.2834247283,10189350.0
2012-10-19,3072321.73202,0.0936585597014926,21.0761799529,10208750.0
2012-10-20,3072321.73202076,0.107964032813,21.0761799529057,10216650.0
2012-10-21,3072321.73202,0.0913813315242,25.3525063202,10213650.0
2012-10-22,3072321.73202,0.120052878980892,20.9234540112,10231800.0
2012-10-23,3072321.73202076,0.0981279642154,20.923454011218,10239600.0
2012-10-24,3072321.73202,0.0955385470736,21.0761799529,10237850.0
2012-10-25,3072321.73202,0.0927716923076923,24.5888766117,10254550.0
2012-10-26,3072321.73202076,0.0451865624846,24.5888766117233,10263450.0
2012-10-27,3072321.73202,0.050395034474,25.8106841452,10263250.0
2012-10-28,3072321.73202,0.0529228253012048,24.1306987867,10279800.0
2012-10-29,3072321.73202076,0.0891758515531,24.1306987866602,10287250.0
2012-10-30,3304356.39299,0.0896882393377,22.8322021675,10287850.0
2012-10-31,3304356.39299,0.0916293216783217,22.1751603785,10300950.0
2012-11-01,3304356.39299034,0.0827120550748,22.175160378472,10308200.0
2012-11-02,3304356.39299,0.0774364137983,23.4892439565,10315350.0
2012-11-03,3304356.39299,0.0750272876712329,26.2816715597,10312500.0
2012-11-04,3304356.39299034,0.0981711967319,26.2816715596705,10331000.0
2012-11-05,3304356.39299,0.0925081196953,22.3394208257,10337800.0
2012-11-06,3304356.39299,0.108847533333333,25.7888902179,10338100.0
2012-11-07,3304356.39299034,0.0938817601145,25.7888902179266,10353750.0
2012-11-08,3304356.39299,0.0834165770432,23.817764851,10361000.0
2012-11-09,3304356.39299,0.0772918815789473,26.2816715597,10362400.0
2012-11-10,3304356.39299034,0.0736003283298,26.2816715596705,10375600.0
2012-11-11,3368767.14053,0.0764152378055,23.6121875254,10382650.0
2012-11-12,3368767.14053,0.083553,22.774875911,10389450.0
2012-11-13,3368767.14053294,0.0861424538824,22.7748759110447,10386600.0
2012-11-14,3368767.14053,0.115420138135,22.774875911,10403450.0
2012-11-15,3368767.14053,0.120568867647059,23.6121875254,10410500.0
2012-11-16,3368767.14053294,0.117571377585,23.6121875254214,10410450.0
2012-11-17,3368767.14053,0.0903879261617,26.6265093372,10425500.0
2012-11-18,3368767.14053,0.105937383561644,20.5978657137,10431650.0
2012-11-19,3368767.14053294,0.10223400068,20.5978657136654,10439600.0
2012-11-20,3368767.14053,0.120156368652,25.7891977228,10434700.0
2012-11-21,3368767.14053,0.121658782894737,24.6169614627,10454650.0
2012-11-22,3368767.14053294,0.102129357437,24.6169614626733,10461900.0
2012-11-23,3368767.14053,0.0807445137589,27.1288963058,10459500.0
2012-11-24,3368767.14053,0.0904506688741722,23.6121875254,10477050.0
2012-11-25,3368767.14053294,0.101148053535,23.6121875254214,10485000.0
2012-11-26,3438908.96016,0.0880578128915,25.9842619295,10483450.0
2012-11-27,3438908.96016,0.0891307770270271,28.8903964874,10500525.0
2012-11-28,3438908.96015914,0.106617390026,28.8903964873729,10504650.0
2012-11-29,3438908.96016,0.0958303776822,22.0524328217,10503775.0
2012-11-30,3438908.96016,0.10663944,27.3518546626,10511875.0
2012-12-01,3438908.96015914,0.0621236144312,27.3518546626016,10515650.0
2012-12-02,3438908.96016,0.0681325340271,25.6423637462,10515950.0
2012-12-03,3438908.96016,0.0704228707482993,18.9753491722,10522175.0
2012-12-04,3438908.96015914,0.128915524483,18.9753491721799,10525175.0
2012-12-05,3438908.96016,0.121416065243,24.4457201047,10528750.0
2012-12-06,3438908.96016,0.130736627737226,21.1976873635,10528200.0
2012-12-07,3438908.96015914,0.100331921048,21.1976873635162,10535225.0
2012-12-08,3438908.96016,0.108509577238,22.2233819134,10538475.0
2012-12-09,3438908.96016,0.116813126984127,24.2747710131,10542025.0
2012-12-10,3438908.96015914,0.110442562761,24.2747710130589,10540025.0
2012-12-11,3370181.79928,0.121338119803,21.6117113266,10548875.0
2012-12-12,3370181.79928,0.131017715384615,22.7844398482,10552275.0
2012-12-13,3370181.79927784,0.169958353043,22.7844398482441,10552175.0
2012-12-14,3370181.79928,0.122361167003,19.7688522213,10557825.0
2012-12-15,3370181.79928,0.12423974137931,19.2662542834,10560700.0
2012-12-16,3370181.79927784,0.134220024896,19.2662542834417,10563850.0
2012-12-17,3370181.79928,0.16048748531,21.1091133888,10563525.0
2012-12-18,3370181.79928,0.183036864,23.9571683698,10570575.0
2012-12-19,3370181.79927784,0.136362702758,23.9571683698449,10573275.0
2012-12-20,3370181.79928,0.148620242915,20.2714501591,10576300.0
2012-12-21,3370181.79928,0.153479658730159,24.1247010158,10574875.0
2012-12-22,3370181.79927784,0.117789296136,24.1247010157879,10583350.0
2012-12-23,3370181.79928,0.133485411096,21.2766460348,10586525.0
2012-12-24,3370181.79928,0.135534393939394,20.606515451,10586600.0
2012-12-25,3370181.79927784,0.116250952085,20.6065154509855,10593200.0
2012-12-26,2979636.61694,0.118251687992,23.8470848798,10597225.0
2012-12-27,2979636.61694,0.131340403846154,26.0688629742,10601625.0
2012-12-28,2979636.61693807,0.128318494825,26.0688629742304,10598500.0
2012-12-29,2979636.61694,0.11380226016,23.6989663402,10608975.0
2012-12-30,2979636.61694,0.115105253012048,24.8839146572,10610125.0
2012-12-31,2979636.61693807,0.0747413577103,24.8839146572199,10617275.0
2013-01-01,2979636.61694,0.105148480489,23.1064921817,10621175.0
2013-01-02,2979636.61694,0.114158385620915,23.6989663402,10621575.0
2013-01-03,2979636.61693807,0.150549374574,23.6989663402095,10628700.0
2013-01-04,2979636.61694,0.105734210686,22.0696624043,10632425.0
2013-01-05,2979636.61694,0.118321985815603,21.0328326269,10633200.0
2013-01-06,2979636.61693807,0.104923088394,21.0328326269359,10640150.0
2013-01-07,3249549.58449,0.111600048012,23.2611819868,10643750.0
2013-01-08,3249549.58449,0.149385646616541,21.6458221266,10647100.0
2013-01-09,3249549.58448721,0.151786817263,21.6458221266411,10644700.0
2013-01-10,3249549.58449,0.183828606093,19.5458543084,10653775.0
2013-01-11,3249549.58449,0.187258683760684,19.2227823363,10656750.0
2013-01-12,3249549.58448721,0.152278650002,19.2227823363455,10656000.0
2013-01-13,3249549.58449,0.125961551419,24.876541847,10663650.0
2013-01-14,3249549.58449,0.12719174522293,20.5150702245,10666825.0
2013-01-15,3249549.58448721,0.176891784358,20.5150702245032,10667550.0
2013-01-16,3249549.58449,0.167567671799,19.8689262804,10672975.0
2013-01-17,3249549.58449,0.20006390990991,20.1919982525,10676100.0
2013-01-18,3249549.58448721,0.167372311261,20.1919982524637,10679625.0
2013-01-19,3249549.58449,0.132864193483,21.3227501546,10678900.0
2013-01-20,3249549.58449,0.140661276923077,23.5842539589,10686575.0
2013-01-21,3249549.58448721,0.136146344244,23.5842539588777,10689775.0
2013-01-22,3249549.58449,0.16623506973,21.6458221266,10690550.0
2013-01-23,3249549.58449,0.174382126984127,23.9073259309,10696825.0
2013-01-24,3249549.58448721,0.147673078578,23.9073259309171,10700300.0
2013-01-25,2968775.33208,0.154462191264,22.1367933341,10704050.0
2013-01-26,2968775.33208,0.152176891025641,22.4319505785,10702050.0
2013-01-27,2968775.33207507,0.155910743249,22.4319505785413,10711550.0
2013-01-28,2968775.33208,0.154622678404,23.9077368008,10715600.0
2013-01-29,2968775.33208,0.157379481012658,21.398900223,10713625.0
2013-01-30,2968775.33207507,0.110290472131,21.3989002229506,10723975.0
2013-01-31,2968775.33208,0.158404393913,22.5795292008,10727800.0
2013-02-01,2968775.33208,0.17912687755102,23.7601581786,10725500.0
2013-02-02,2968775.33207507,0.149492703062,23.7601581785865,10735950.0
2013-02-03,2968775.33208,0.140764642846,25.973837512,10737050.0
2013-02-04,3275464.58657,0.153543865853659,28.0057671748,10744650.0
2013-02-05,3275464.58656562,0.124070303781,28.0057671748026,10748500.0
2013-02-06,3275464.58657,0.166256975483,24.0979857086,10748650.0
2013-02-07,3275464.58657,0.177804435064935,24.7492826196,10756000.0
2013-02-08,3275464.58656562,0.158512571279,24.749282619593,10759400.0
2013-02-09,3275464.58657,0.148335660376,26.7031733527,10760125.0
2013-02-10,3275464.58657,0.154022869565217,25.8890522139,10767475.0
2013-02-11,3275464.58656562,0.178534514421,25.8890522139163,10771050.0
2013-02-12,3275464.58657,0.159012217431,25.5634037584,10771775.0
2013-02-13,3275464.58657,0.158420643274854,26.7031733527,10779075.0
2013-02-14,3275464.58656562,0.147783907977,26.7031733527187,10783475.0
2013-02-15,3275464.58657,0.118416660046,30.7737790467,10783050.0
2013-02-16,3275464.58657,0.124961259259259,30.2853063634,10792850.0
2013-02-17,3275464.58656562,0.128592295676,30.2853063634493,10796875.0
2013-02-18,3651011.63069,0.146388536476,30.1278002487,10794525.0
2013-02-19,3651011.63069,0.160518849056604,31.3982496568,10805350.0
2013-02-20,3651011.63069321,0.132853357925,31.3982496568025,10805950.0
2013-02-21,3651011.63069,0.157667349584,29.2203363858,10814300.0
2013-02-22,3651011.63069,0.167057352941176,29.4018291584,10818350.0
2013-02-23,3651011.63069321,0.145927760659,29.4018291583931,10817275.0
2013-02-24,3651011.63069,0.145912884443,35.3910906536,10827325.0
2013-02-25,3651011.63069,0.149805906862745,28.1313797503,10831200.0
2013-02-26,3651011.63069321,0.135618712514,28.1313797503144,10828675.0
2013-02-27,3651011.63069,0.158891622086,31.0352641116,10840550.0
2013-02-28,4367876.00084,0.17366444047619,34.3062704063,10840050.0
2013-03-01,4367876.0008422,0.180614871979,34.3062704062833,10848250.0
2013-03-02,4367876.00084,0.143980176825,33.003500644,10852050.0
2013-03-03,4367876.00084,0.15716498136646,37.9974513994,10851275.0
2013-03-04,4367876.0008422,0.171265830994,37.9974513993645,10860175.0
2013-03-05,4367876.00084,0.185244819264,35.1747835811,10864225.0
2013-03-06,4367876.00084,0.194600664516129,33.003500644,10862700.0
2013-03-07,4367876.0008422,0.197359352896,33.0035006440194,10871675.0
2013-03-08,4367876.00084,0.125078089097,36.9118099308,10875925.0
2013-03-09,4367876.00084,0.156913059171598,40.1687343365,10873850.0
2013-03-10,4367876.0008422,0.165607472902,40.168734336471,10885200.0
2013-03-11,4367876.00084,0.170844546819,25.6211386579,10885125.0
2013-03-12,4367876.00084,0.179993274074074,33.4377572314,10892000.0
2013-03-13,4367876.0008422,0.144459013037,33.4377572314407,10896625.0
2013-03-14,4847647.15207,0.159684461706,40.9662339897,10896450.0
2013-03-15,4847647.15207,0.172658598837209,42.4121010717,10905275.0
2013-03-16,4847647.15206561,0.0758208946641,42.4121010717338,10910350.0
2013-03-17,4847647.15207,0.0993256222602,43.1350346127,10907825.0
2013-03-18,4847647.15207,0.107629826315789,47.4726358587,10919750.0
2013-03-19,4847647.15206561,0.103490854967,47.472635858702,10919100.0
2013-03-20,4847647.15207,0.112556752603,53.7380598807,10930000.0
2013-03-21,4847647.15207,0.127105683486238,54.2200155747,10930400.0
2013-03-22,4847647.15206561,0.133904452551,54.2200155746597,10940875.0
2013-03-23,6695826.2826,0.106312791323,72.2287385885,10941700.0
2013-03-24,6695826.2826,0.130020534391534,45.2677808665,10949700.0
2013-03-25,6695826.28259625,0.148378555591,45.2677808665388,10953600.0
2013-03-26,6695826.2826,0.183230263846,41.9392675675,10952900.0
2013-03-27,6695826.2826,0.19077127480916,59.5803880523,10961225.0
2013-03-28,6695826.28259625,0.173610566737,59.5803880522826,10965775.0
2013-03-29,6695826.2826,0.164656317378,55.2533207636,10964075.0
2013-03-30,6695826.2826,0.187826456647399,52.2576587945,10973850.0
2013-03-31,6695826.28259625,0.120382160222,52.2576587944602,10979300.0
2013-04-01,6695826.2826,0.166685643877,58.2489827327,10975275.0
