date,open,high,low,close,volume,market cap,bchain/diff,bchain/avbls,bchain/hrate,bchain/totbc,textBlob_polarity,textBlob_subjectivity,vader_compound,vader_negative_score,vader_neutral_score,vader_positive_score,finBert_text_positive_score,finBert_text_negative_score,finBert_text_neutral_score,finBert_title_positive_score,finBert_title_negative_score,finBert_title_neutral_score,num_art,finbert_text_label,finbert_title_label,textBlob_label,vader_label,lm_label
2022-12-13,17206.440483921902,17930.086838900843,17111.76315246234,17781.318835459824,26634741631.05,341988994228.35,34244331613176.0,1.1195085212121214,280878668.0332757,19232993.75,0.020850477800065312,0.4186881983387791,0.33365625,0.1011875,0.74196875,0.15678125,0.15728125,0.3371875,0.5055625,0.20978125,0.22071875,0.5695625,32.0,neutral,neutral,positive,neutral,positive
2022-12-12,17102.50064945091,17212.56387663098,16899.39378501017,17206.438300671838,19617581340.83,330914961275.37,34244331613176.0,1.200833188811189,243428178.9621724,19232062.5,0.02101439217772605,0.4463994278820289,0.20909166666666668,0.10604166666666666,0.75425,0.13966666666666666,0.26891666666666664,0.21658333333333332,0.5144583333333334,0.28220833333333334,0.1755,0.5422916666666667,24.0,neutral,neutral,positive,neutral,positive
2022-12-11,17129.71133330881,17245.635283908436,17091.819989740216,17104.192805716193,14122486832.21,328933297475.65,34244331613176.0,0.9720994421768708,250237358.793282,19231125.0,-0.01116853054353055,0.40243458025345785,0.30616666666666664,0.09816666666666667,0.7873333333333333,0.11433333333333334,0.04716666666666666,0.19999999999999998,0.7531666666666667,0.3233333333333333,0.11133333333333333,0.5653333333333334,6.0,neutral,neutral,negative,neutral,positive
2022-12-10,17134.221365280508,17216.82559261347,17120.684322763056,17128.723710215563,12706781968.8,329389313682.63,34244331613176.0,1.2850532597402602,262153423.49772403,19230243.75,0.020615587277301388,0.4677439966209297,0.6619714285714285,0.0992857142857143,0.7331428571428571,0.16757142857142857,0.07085714285714285,0.21957142857142856,0.71,0.07457142857142858,0.17157142857142857,0.7538571428571429,7.0,neutral,neutral,positive,positive,positive
2022-12-09,17232.148002630023,17280.546164948628,17100.836249754095,17133.1520141413,20328426366.41,329458400093.47,34244331613176.0,1.180113157894737,258748833.5821692,19229306.25,0.0063137761886509994,0.4057073395523367,0.5260523809523809,0.07871428571428571,0.791952380952381,0.1290952380952381,0.08509523809523808,0.3015238095238095,0.6133809523809524,0.20366666666666666,0.1677142857142857,0.6287619047619047,21.0,neutral,neutral,positive,positive,positive
2022-12-08,16847.350249703974,17267.91576301951,16788.783823541482,17233.474019915124,20496603769.86,331370511897.98,34244331613176.0,1.004454652694611,284283257.94883054,19228200.0,0.03861617103817445,0.43780512237918573,0.4834947368421052,0.10026315789473685,0.7523157894736843,0.14736842105263157,0.1386315789473684,0.2771578947368421,0.5841052631578948,0.1773684210526316,0.2416842105263158,0.5811052631578948,19.0,neutral,neutral,positive,neutral,positive
2022-12-07,17089.506270186645,17109.377493895725,16750.55813442861,16848.127628900518,19675404388.75,323943465219.08,34244331613176.0,1.0295061976744189,292794732.7377177,19227325.0,0.002667945378073904,0.3697322535965713,0.25775,0.1035,0.7487083333333334,0.14779166666666668,0.19375,0.24391666666666667,0.5623333333333334,0.07479166666666666,0.23391666666666666,0.6912083333333333,24.0,neutral,neutral,positive,neutral,positive
2022-12-06,16975.23912418603,17091.86417510719,16939.922348926935,17089.503706009797,19889922369.03,328566216152.49,34464833739061.23,1.3289437259259254,231289584.0177272,19226162.5,-0.003294523655487696,0.4091850671214215,0.2968551724137931,0.1129655172413793,0.7558620689655173,0.13103448275862067,0.19524137931034483,0.3865172413793103,0.4183103448275862,0.13282758620689655,0.3139310344827586,0.5533103448275862,29.0,neutral,neutral,negative,neutral,positive
2022-12-05,17128.894080449645,17378.15331028325,16922.431868759784,16974.825665133598,22209086834.09,326346115859.9,36950494067222.0,1.246357904109589,268175577.3623268,19225406.25,0.025593690089953408,0.42422665322143016,0.4146294117647059,0.10397058823529412,0.7430294117647059,0.1529705882352941,0.11005882352941176,0.23620588235294118,0.6537058823529411,0.08938235294117647,0.18420588235294116,0.7264411764705883,34.0,neutral,neutral,positive,neutral,positive
2022-12-04,16908.170477079635,17157.767239586625,16903.439827645885,17130.485947216774,16824520830.08,329323845088.74,36950494067222.0,1.0863777,257154663.22414896,19224387.5,0.052291197141361295,0.533521364775983,0.8909333333333334,0.0625,0.7958333333333334,0.1415,0.034833333333333334,0.19399999999999998,0.7713333333333333,0.21283333333333332,0.19483333333333333,0.5926666666666667,6.0,neutral,neutral,positive,positive,positive
2022-12-03,17090.098485075916,17116.04080553255,16888.140807160373,16908.236795124038,16217776703.79,325037180854.75,36950494067222.0,1.3185752137404585,240623292.0168823,19223556.25,0.06405112044817929,0.42667147628282076,0.64725,0.08399999999999999,0.738,0.1775,0.047,0.18050000000000002,0.7725,0.036000000000000004,0.036000000000000004,0.928,2.0,neutral,neutral,positive,positive,positive
2022-12-02,16968.683261479262,17088.660409402313,16877.88159587772,17088.660409402313,19539705127.46,328491679165.28,36950494067222.0,1.3924808799999993,229602377.8787045,19222812.5,0.026587668372230606,0.4388544255616193,0.3232466666666667,0.10586666666666668,0.7706666666666667,0.12333333333333334,0.12473333333333333,0.318,0.5571333333333333,0.14766666666666667,0.3512,0.5012666666666666,15.0,neutral,neutral,positive,neutral,positive
2022-12-01,17168.002137625317,17197.49725344472,16888.38788761444,16967.13366710075,22895392882.21,326142124579.08,36950494067222.0,1.255363392156863,281033310.52353424,19221956.25,0.018499417861308733,0.4130565236993158,0.3848086956521739,0.1011304347826087,0.7503043478260869,0.14865217391304347,0.19156521739130433,0.2634782608695652,0.545,0.20299999999999999,0.14856521739130435,0.6483913043478261,23.0,neutral,neutral,positive,neutral,positive
2022-11-30,16445.47748855228,17190.93827300782,16445.47748855228,17168.56554848644,29523576583.08,329997633644.39,36950494067222.0,1.2482112971014487,253481025.1780897,19220906.25,0.003459542925951172,0.35946402507497155,0.2918071428571429,0.10542857142857143,0.7643214285714286,0.13035714285714287,0.15928571428571428,0.38160714285714287,0.45907142857142863,0.15764285714285714,0.2631071428571429,0.5791428571428572,28.0,neutral,neutral,positive,neutral,positive
2022-11-29,16217.639903770933,16522.257470665474,16139.396275247083,16444.98327002905,23581685467.5,316074930082.57,36950494067222.0,1.3612361221374047,240623292.0168823,19220156.25,0.025016826326437463,0.431693436399725,-0.0032875000000000057,0.099875,0.793,0.107125,0.1159375,0.356625,0.5275,0.2155625,0.2015625,0.583,16.0,neutral,neutral,positive,neutral,negative
2022-11-28,16440.222087898794,16482.933543310384,16054.53021534078,16217.322467641055,27743025156.05,311686396568.46,36950494067222.0,1.336178187050359,255317844.20111936,19219331.25,-0.0002911853559644783,0.40142786369134104,0.03829565217391305,0.1292173913043478,0.741,0.13004347826086957,0.13317391304347828,0.3790869565217391,0.4877391304347826,0.06047826086956522,0.22091304347826088,0.7187826086956521,23.0,neutral,neutral,negative,neutral,positive
2022-11-27,16463.883171590274,16594.405472441995,16437.02533441152,16444.626834548457,20443898508.94,316040534591.72,36950494067222.0,1.1504716102941177,249807387.1320305,19218531.25,0.017822709945677757,0.4784152904630248,0.5237999999999999,0.109,0.7351428571428571,0.15585714285714286,0.09928571428571428,0.38471428571428573,0.5158571428571429,0.19242857142857142,0.3995714285714286,0.40771428571428575,7.0,neutral,neutral,positive,positive,positive
2022-11-26,16521.577024910126,16666.862927005834,16416.228690260028,16464.281079365555,18000008764.22,316404791284.87,36950494067222.0,1.5199759816513767,200213273.51023027,19217493.75,-0.018566776611453527,0.475889150653372,0.45247499999999996,0.0985,0.75625,0.14525,0.069,0.21925,0.71175,0.02975,0.2105,0.7595000000000001,4.0,neutral,neutral,negative,neutral,positive
2022-11-25,16602.269516497403,16603.31699288261,16388.40495351409,16521.84101896077,18678255975.67,317499392769.32,36950494067222.0,1.506700536585366,225928739.8326452,19216875.0,0.01186411743667515,0.40327097091689934,-0.02809411764705884,0.127,0.7553529411764706,0.11752941176470588,0.18594117647058825,0.24941176470588236,0.5648823529411765,0.07976470588235295,0.07705882352941176,0.8435294117647059,17.0,neutral,neutral,positive,neutral,negative
2022-11-24,16611.637672358618,16771.47524317893,16501.76805488462,16604.46501795427,26129037414.48,319074189335.14,36950494067222.0,1.5717014186046514,236949653.97082296,19216168.75,-0.022039431006639586,0.4217776021327914,-0.038985000000000006,0.1301,0.7394999999999999,0.1305,0.1874,0.4001,0.41255,0.1436,0.24820000000000003,0.6083000000000001,20.0,neutral,neutral,negative,neutral,negative
2022-11-23,16195.588669774414,16638.19248653868,16170.502495775036,16610.7064149352,32958875628.23,319180537510.23,36950494067222.0,1.474427063829787,258991482.2471786,19215300.0,0.012991038822147322,0.41877770381329665,-0.06037826086956522,0.1378695652173913,0.7220869565217392,0.14004347826086957,0.11643478260869565,0.4534782608695652,0.4300869565217391,0.16469565217391305,0.1303913043478261,0.705,23.0,negative,neutral,positive,neutral,negative
2022-11-22,15782.301230536288,16253.047746702146,15656.60606011614,16189.769531934093,30726828760.3,311078520948.59,36950494067222.0,1.4230335317460314,231439196.90173405,19214400.0,0.025596088883946516,0.41053267390561216,0.39557419354838713,0.1036774193548387,0.7559677419354839,0.14051612903225805,0.15751612903225806,0.30754838709677423,0.5348709677419354,0.1487741935483871,0.2574516129032258,0.5938387096774194,31.0,neutral,neutral,positive,neutral,positive
2022-11-21,16291.223799578982,16291.223799578982,15599.0471753829,15787.284094521752,37429485517.93,303332140406.92,36950494067222.0,1.4224287286821715,236949653.97082296,19213575.0,-0.028508476826595547,0.39535971269088466,-0.16078,0.12275,0.7537499999999999,0.12325,0.059699999999999996,0.47625,0.46414999999999995,0.07135,0.36035,0.56845,20.0,negative,neutral,negative,neutral,negative
2022-11-20,16712.920458367662,16746.780157269564,16248.692829299349,16291.8324676929,21313378651.69,313012826679.9,36773572356982.41,1.424174744966443,272375605.3694332,19212750.0,-0.0880894195410324,0.44883588448498707,0.07425000000000001,0.1275,0.74425,0.12825,0.0295,0.088,0.88225,0.2815,0.245,0.47375,4.0,neutral,neutral,negative,neutral,positive
2022-11-19,16696.219905182574,16797.87699736105,16570.410748351132,16711.547793796504,16106223491.51,321061621175.61,36762198818467.0,1.4969349047619045,268636445.8702748,19212000.0,0.0213845814546246,0.41996999907021465,0.40785000000000005,0.14100000000000001,0.72025,0.13874999999999998,0.03925,0.432,0.529,0.06475,0.59275,0.3425,4.0,neutral,negative,positive,neutral,positive
2022-11-18,16687.911575071244,16947.05840111188,16564.61168003081,16697.77766778654,26862218608.57,320781106962.52,36762198818467.0,1.3698237913669065,254016775.34672245,19210956.25,0.0017157374362606766,0.41016460747853795,0.0668904761904762,0.11838095238095236,0.7667619047619048,0.1149047619047619,0.1007142857142857,0.43466666666666665,0.4644285714285714,0.10361904761904762,0.37242857142857144,0.524,21.0,neutral,neutral,positive,neutral,positive
2022-11-17,16670.426756200326,16726.438844788194,16460.68348704278,16687.51795054106,27868914021.95,320570440520.86,36762198818467.0,1.3021999347826083,252189316.5312784,19210075.0,0.002721160480763569,0.4180672543482885,0.2195153846153846,0.11107692307692307,0.7478846153846154,0.14096153846153847,0.12196153846153845,0.28973076923076924,0.5883461538461539,0.19976923076923075,0.2582307692307692,0.541923076923077,26.0,neutral,neutral,positive,neutral,positive
2022-11-16,16884.341187944265,16960.29517836233,16430.111281780155,16669.44014477405,33925512988.62,320208159886.93,36762198818467.0,1.3095630199999997,274118822.31660694,19209250.0,0.003832452625749969,0.3880760190606245,-0.1892263157894737,0.12694736842105261,0.7478421052631579,0.1251578947368421,0.1296842105263158,0.36489473684210527,0.5054736842105263,0.08178947368421052,0.3084736842105263,0.6097894736842105,19.0,neutral,neutral,positive,neutral,negative
2022-11-15,16617.484737989726,17051.96196720474,16542.55126721595,16884.613907054605,36599436182.62,324326299579.98,36762198818467.0,1.335959690322581,283256116.39382714,19208343.75,0.01898484532779199,0.4149289466191243,0.15636190476190476,0.1100952380952381,0.7555714285714286,0.13438095238095238,0.11885714285714286,0.44295238095238093,0.43809523809523804,0.1422857142857143,0.28314285714285714,0.5745238095238095,21.0,negative,neutral,positive,neutral,positive
2022-11-14,16352.028563420386,17109.323354054974,15872.941612674758,16618.199228890797,49630243054.06,319192915033.18,36762198818467.0,1.2942969756097555,224777434.2996177,19207262.5,0.0033256589460572365,0.4053814823539956,0.14068181818181819,0.11233333333333333,0.7464242424242424,0.14130303030303032,0.20163636363636364,0.3587575757575758,0.43957575757575756,0.1420909090909091,0.42203030303030303,0.43593939393939396,33.0,neutral,neutral,positive,neutral,positive
2022-11-13,16799.722291055714,16920.766400155015,16320.635153276064,16353.3657171761,27209183682.26,314093257178.25,36762198818467.0,1.210634914728682,235742187.192282,19206581.25,0.035233610491762664,0.4756182037567907,0.3617333333333333,0.1075,0.7244999999999999,0.168,0.06916666666666667,0.3873333333333333,0.5431666666666667,0.1025,0.18583333333333332,0.7118333333333333,6.0,neutral,neutral,positive,neutral,positive
2022-11-12,17036.875408441774,17066.675491252296,16651.774769724314,16799.184738399876,29717699419.42,322642084634.09,36762198818467.0,1.0770087485029944,305185622.17915577,19205875.0,0.027703248375490548,0.5330377233839138,-0.4112,0.13375,0.75,0.11625,0.1635,0.25825,0.5785,0.0735,0.0555,0.871,4.0,neutral,neutral,positive,neutral,negative
2022-11-11,17583.252430510052,17650.94405254207,16543.482390135327,17034.29313471333,55871616488.33,327139766936.22,36762198818467.0,1.3116794477611942,244879481.2695022,19204718.75,-0.002151397270910022,0.4197088286033811,0.07583548387096775,0.1277741935483871,0.7489032258064516,0.12335483870967741,0.146741935483871,0.3438064516129032,0.5095806451612903,0.08941935483870969,0.37129032258064515,0.5392903225806451,31.0,neutral,neutral,negative,neutral,positive
2022-11-10,15883.15822691518,18054.311779066134,15834.018093252149,17586.77144954725,83202283720.96,337735690619.8,36762198818467.0,1.321115013605442,268636445.8702748,19204000.0,-0.012599745541590228,0.46117583829487724,0.044362500000000006,0.10662500000000001,0.76775,0.12554166666666666,0.10179166666666667,0.488875,0.40920833333333334,0.19683333333333333,0.37041666666666667,0.4327916666666667,24.0,negative,neutral,negative,neutral,positive
2022-11-09,18543.761249619893,18590.459569580897,15682.692842780652,15880.779849172332,102905151606.28,304958504278.2,36762198818467.0,1.3109500604026854,272291363.5011629,19203031.25,0.03854284831328924,0.4626263351789384,0.07755428571428571,0.10151428571428571,0.7736857142857143,0.12485714285714286,0.087,0.4906857142857143,0.42228571428571426,0.11425714285714286,0.32902857142857145,0.5567428571428572,35.0,negative,neutral,positive,neutral,positive
2022-11-08,20600.67274715879,20664.60652029959,17603.54436900462,18541.27185322381,118992465606.57,356030188152.67,36762198818467.0,1.2245238098159508,297875786.9173795,19202081.25,-0.0003877920369941834,0.38291681380044656,0.06182608695652174,0.10765217391304348,0.7737826086956522,0.11843478260869567,0.14517391304347826,0.4026521739130434,0.45217391304347826,0.1482608695652174,0.416,0.43565217391304345,23.0,neutral,neutral,negative,neutral,positive
2022-11-07,20924.62048404909,21053.246149529263,20489.9733436956,20602.816725269902,53510852236.18,395596352770.07,36766791551487.06,1.1820038611111112,263186945.4874768,19200968.75,0.0037645061222793545,0.404254892556877,0.21764999999999998,0.10340909090909091,0.7715909090909091,0.12495454545454546,0.17777272727272728,0.2787272727272727,0.5435909090909091,0.10422727272727274,0.21704545454545457,0.6787727272727273,22.0,neutral,neutral,positive,neutral,positive
2022-11-06,21285.056663911382,21345.37679278884,20920.19068403618,20926.485973821505,35082693210.3,401792318391.34,36835682546788.0,1.0726571970802918,250862304.46074155,19200206.25,0.06371634978777833,0.4855843362986221,0.34273333333333333,0.10333333333333333,0.7413333333333334,0.15533333333333332,0.162,0.03,0.8079999999999999,0.057333333333333326,0.29033333333333333,0.6523333333333333,3.0,neutral,neutral,positive,neutral,positive
2022-11-05,21144.83146578881,21446.886096690843,21097.635417108453,21282.69129591641,37846047609.23,408613690153.42,36835682546788.0,1.1651228807947012,276497868.4202333,19199275.0,0.14808039060869244,0.474845523449297,0.9719,0.0622,0.7572,0.18080000000000002,0.23959999999999998,0.0424,0.7182000000000001,0.06739999999999999,0.0838,0.8492000000000001,5.0,neutral,neutral,positive,positive,positive
2022-11-04,20208.7694981217,21209.561042305395,20188.0187146493,21147.229732238487,64072727949.72,405992446610.67,36835682546788.0,1.3512702868217052,236213410.7696033,19198325.0,0.014057239517950473,0.39648310916407553,0.6338157894736842,0.058368421052631576,0.8043684210526315,0.1375263157894737,0.25194736842105264,0.2315263157894737,0.516578947368421,0.34031578947368424,0.20589473684210527,0.4538947368421053,19.0,neutral,neutral,positive,positive,positive
2022-11-03,20162.689227896557,20382.096320645094,20086.24090339057,20209.987415003863,43228750179.43,387983112928.37,36835682546788.0,1.1789289817073167,300302320.6683329,19197481.25,0.02560433453766067,0.414117223697447,0.4559115384615385,0.08653846153846154,0.7655384615384615,0.148,0.12557692307692306,0.3453076923076923,0.5290769230769231,0.1181923076923077,0.2811923076923077,0.6005384615384616,26.0,neutral,neutral,positive,neutral,positive
2022-11-02,20482.95969375537,20742.8110110662,20087.134483620648,20159.503067104524,55552169483.42,386993271473.89,36835682546788.0,1.252918754098361,223395628.7898574,19196525.0,0.023484607435662618,0.42506926460721045,0.6773178571428572,0.06571428571428571,0.7901785714285714,0.14417857142857143,0.11714285714285713,0.38771428571428573,0.49514285714285716,0.1352857142857143,0.2147857142857143,0.6500357142857143,28.0,neutral,neutral,positive,positive,positive
2022-11-01,20494.89762293924,20647.289720357683,20359.845479716358,20485.27324309029,39819303159.15,393230695987.89,36835682546788.0,1.3080747430555557,263680086.4404874,19195787.5,0.028071596183102197,0.3886916750473317,0.6868137931034483,0.06668965517241379,0.787,0.1462413793103448,0.24572413793103448,0.2605862068965517,0.4936206896551724,0.19237931034482758,0.2567241379310345,0.551,29.0,neutral,neutral,positive,positive,positive
2022-10-31,20633.69607109532,20795.321223177747,20287.459087988613,20495.774232032527,45668466815.41,393413045572.67,36835682546788.0,1.0802008150289018,316782326.0708633,19194812.5,0.033617053571609365,0.4008622609342008,0.6489333333333333,0.07861904761904762,0.7610952380952382,0.16033333333333333,0.14123809523809522,0.22,0.6387619047619048,0.14519047619047618,0.23280952380952383,0.621904761904762,21.0,neutral,neutral,positive,positive,positive
2022-10-30,20817.982251842404,20917.00623985192,20547.46342477446,20635.60374768428,31486345555.64,396075135322.21,36835682546788.0,1.1389616740740744,247200081.03795695,19193693.75,0.022310144927536205,0.4979688405797101,0.82665,0.101,0.7555,0.144,0.051000000000000004,0.48050000000000004,0.4685,0.14800000000000002,0.47750000000000004,0.37449999999999994,2.0,negative,negative,positive,positive,positive
2022-10-29,20595.103841969667,20988.394470423613,20566.484616724767,20818.47616443884,40369840645.23,399567972100.27,36835682546788.0,1.1329760349650342,261848974.7290952,19192912.5,0.02757592849984152,0.3709812694685883,0.50832,0.0716,0.7858,0.1426,0.1432,0.2762,0.5808,0.41100000000000003,0.0518,0.5374000000000001,5.0,neutral,neutral,positive,positive,positive
2022-10-28,20287.956094786256,20724.98029964302,20086.06823011306,20595.35193660123,43994715910.3,395266756395.28,36835682546788.0,1.149426201257862,291146762.1113715,19191925.0,0.005617787057435713,0.40049967884940224,0.46660666666666667,0.08676666666666667,0.7683,0.14503333333333332,0.20943333333333333,0.2741,0.5164333333333333,0.20666666666666667,0.29746666666666666,0.49593333333333334,30.0,neutral,neutral,positive,neutral,positive
2022-10-27,20772.803027102687,20854.044215933118,20255.373144335503,20285.83677570168,49625110402.03,389306507854.33,36835682546788.0,1.2746355407407404,247200081.03795695,19191000.0,0.038200775663698644,0.4158767795215776,0.5806388888888888,0.08494444444444443,0.7632777777777778,0.1521111111111111,0.17916666666666667,0.3165,0.5043888888888889,0.17788888888888887,0.2411111111111111,0.5809444444444445,18.0,neutral,neutral,positive,positive,positive
2022-10-26,20092.23718809519,20938.133812687523,20076.11777157532,20770.441271629403,58895950537.09,398588922090.83,36835682546788.0,1.378651135483871,283822315.2658024,19190131.25,0.00742467407611897,0.41015937257555996,0.7558172413793104,0.055758620689655175,0.7874482758620689,0.15665517241379312,0.24589655172413794,0.24886206896551724,0.5054827586206897,0.16744827586206895,0.15641379310344827,0.6762068965517242,29.0,neutral,neutral,positive,positive,positive
2022-10-25,19344.96442021395,20348.41158417784,19261.44712585322,20095.85645544717,47761524909.94,385624152241.56,36835682546788.0,1.1976668442622946,223395628.7898574,19189162.5,0.04115671621609651,0.4252384611265761,0.7085111111111111,0.07236111111111111,0.76675,0.16066666666666665,0.24616666666666667,0.1870277777777778,0.5668333333333333,0.20083333333333334,0.1095,0.6895555555555556,36.0,neutral,neutral,positive,positive,positive
2022-10-24,19567.769580384924,19589.124575528083,19206.324306708124,19345.57234828513,30202235804.59,371211779873.32,36835682546788.0,1.2878035514705892,249031192.74934924,19188556.25,0.0376251444051191,0.39467055990315675,0.65605,0.076125,0.76359375,0.16021875,0.1734375,0.238,0.5885,0.151375,0.23525,0.6135,32.0,neutral,neutral,positive,positive,positive
