date,open,high,low,close,volume,market cap,textBlob_polarity,textBlob_subjectivity,vader_compound,vader_negative_score,vader_neutral_score,vader_positive_score,finBert_text_positive_score,finBert_text_negative_score,finBert_text_neutral_score,finBert_title_positive_score,finBert_title_negative_score,finBert_title_neutral_score,num_art,finbert_text_label,finbert_title_label,textBlob_label,vader_label,lm_label
2022-12-06,0.3895995399122374,0.3922595091770144,0.3816793996637467,0.3920936262298101,814317329.03,19706800625.31,0.03001642616642618,0.4305295695045695,0.6440333333333333,0.06716666666666667,0.7898333333333333,0.143,0.35333333333333333,0.078,0.5686666666666667,0.0395,0.1075,0.8530000000000001,6.0,neutral,neutral,positive,positive,positive
2022-12-05,0.390645148134521,0.394603229910905,0.3834318748095513,0.3895840547008692,890179719.01,19580668440.38,0.08640262923351155,0.5080785533910533,0.7669250000000001,0.0755,0.71775,0.20675000000000002,0.32075,0.12925,0.55,0.056749999999999995,0.050499999999999996,0.89275,4.0,neutral,neutral,positive,positive,positive
2022-12-04,0.3881218746317799,0.3928235228017593,0.3875408654624495,0.3907354079259524,450960650.83,19638535967.26,0.2239130434782609,0.591304347826087,0.9888,0.072,0.646,0.282,0.141,0.012,0.847,0.114,0.023,0.863,1.0,neutral,neutral,positive,positive,positive
2022-12-03,0.3962714180148982,0.3964176556322356,0.3876112689977335,0.3881472837433202,496500335.5,19508455690.89,-0.03522509578544053,0.5058975586992828,0.8703333333333333,0.09033333333333333,0.7406666666666667,0.16933333333333334,0.34833333333333333,0.16433333333333333,0.4876666666666667,0.5606666666666666,0.019,0.42,3.0,neutral,positive,negative,positive,positive
2022-12-02,0.3967143280232622,0.397585702278239,0.385504832922964,0.3962734243866298,778302835.45,19916879145.9,-0.1274448710460615,0.3847477037953228,0.31266666666666665,0.1383333333333333,0.6970000000000001,0.16433333333333333,0.157,0.43500000000000005,0.408,0.03266666666666667,0.34,0.6276666666666667,3.0,negative,neutral,negative,neutral,positive
2022-12-01,0.4087440766343166,0.4089813547073479,0.3954746146980203,0.3967083675893546,742091190.65,19950475176.93,-0.004285502079619734,0.4682486631016043,0.6709999999999999,0.04133333333333333,0.8733333333333334,0.08566666666666667,0.044333333333333336,0.26133333333333336,0.6943333333333334,0.04700000000000001,0.09533333333333333,0.8576666666666667,3.0,neutral,neutral,negative,positive,positive
2022-11-30,0.398553114538662,0.4108139499539142,0.3951801996455535,0.4087430022792664,933343510.95,20555697300.43,-0.06861116824352115,0.4252985168426345,0.59455,0.07375,0.76775,0.15825,0.1075,0.446,0.4465,0.0805,0.24525,0.67425,4.0,neutral,neutral,negative,positive,positive
2022-11-29,0.3902793618805273,0.4029758062708609,0.3842545320711489,0.3985485554424861,969049647.95,20043018276.8,0.05124079212968098,0.39954377412710745,0.65912,0.0558,0.8224,0.12179999999999999,0.14079999999999998,0.13620000000000002,0.7230000000000001,0.0434,0.2102,0.7464000000000001,5.0,neutral,neutral,positive,positive,positive
2022-11-28,0.396800528334265,0.3987791689398242,0.3755199735993564,0.3903184341178404,1179083828.6,19632523703.84,0.13711419753086415,0.4636158594491928,0.9377666666666666,0.09000000000000001,0.6913333333333332,0.21833333333333335,0.49533333333333335,0.11533333333333334,0.38966666666666666,0.033999999999999996,0.2823333333333333,0.6829999999999999,3.0,positive,neutral,positive,positive,positive
2022-11-27,0.3966055792838428,0.4079111062820181,0.3959706737818632,0.3968207255394567,630018233.07,19959580740.63,0.0208333333333333,0.4197619047619048,-0.9371,0.176,0.747,0.077,0.031,0.416,0.553,0.038,0.042,0.921,1.0,neutral,neutral,positive,negative,negative
2022-11-26,0.4084099831546431,0.412275745338049,0.3950856581132757,0.3966289678751054,614794663.99,19949935572.57,-0.034960718294051646,0.4448232323232323,0.9444,0.053,0.7665,0.1805,0.41100000000000003,0.35100000000000003,0.2375,0.1365,0.1,0.764,2.0,positive,neutral,negative,positive,positive
2022-11-25,0.4019824165591639,0.4169103336682618,0.3902326465624666,0.4084115786431381,1269230070.37,20542585995.86,0.06028854723707662,0.5639089158390629,0.03722500000000001,0.12875,0.727,0.14425,0.4595,0.27975,0.261,0.09275,0.17400000000000002,0.73325,4.0,positive,neutral,positive,neutral,positive
2022-11-24,0.3815794071420676,0.4039770648901531,0.3754418508330649,0.4019922110996534,1259638130.68,20219699925.3,0.04581724304735668,0.44740439899680323,0.36645,0.122,0.73,0.14825,0.077,0.32225000000000004,0.601,0.02425,0.28475,0.69075,4.0,neutral,neutral,positive,neutral,positive
2022-11-23,0.3760429089601259,0.3817892770177347,0.3690695466282639,0.3815814562978004,1100062348.96,19193064766.84,-0.01919024614676793,0.551258339084426,0.11163333333333332,0.142,0.7423333333333334,0.11633333333333334,0.073,0.269,0.6583333333333333,0.06633333333333333,0.041,0.8923333333333333,3.0,neutral,neutral,negative,neutral,positive
2022-11-22,0.3647236701210312,0.3776728177001053,0.3524468913242565,0.3760607136465175,1363821411.81,18915378392.1,0.035308931264813576,0.4320682014064367,0.409975,0.12775,0.6910000000000001,0.181,0.18625,0.316,0.49825,0.085,0.037,0.878,4.0,neutral,neutral,positive,neutral,positive
2022-11-21,0.3619459247643157,0.3671962861267111,0.34779673834077,0.3647987043274424,2153323835.16,18348913563.43,0.034051304732419296,0.4533878814683769,0.10799999999999998,0.09200000000000001,0.8063333333333333,0.10166666666666667,0.09066666666666667,0.501,0.40833333333333327,0.12966666666666668,0.016,0.8543333333333334,3.0,negative,neutral,positive,neutral,positive
2022-11-20,0.3846968443072689,0.3935851233777913,0.3610415907532246,0.3619447924367127,1156162575.75,18205365403.91,0.005605158730158728,0.42891865079365077,0.5730500000000001,0.08575,0.77875,0.13574999999999998,0.04825,0.2995,0.65225,0.03425,0.136,0.8295,4.0,neutral,neutral,positive,positive,positive
2022-11-19,0.3830558446686188,0.3874438567325753,0.3769062815273139,0.3846991147205341,571403780.0,19349879043.42,-0.0023441837203200862,0.38580133641610914,0.6798550000000001,0.074975,0.767475,0.157675,0.219225,0.18524999999999997,0.595625,0.22502499999999998,0.08070000000000001,0.69415,4.5,neutral,neutral,negative,positive,positive
2022-11-18,0.38254342525926,0.3863759524083067,0.3760232189221848,0.383063280993564,945178986.62,19267598675.36,-0.0102935261707989,0.34268402203856746,0.78666,0.0642,0.7562,0.1796,0.3902,0.071,0.5389999999999999,0.41579999999999995,0.0254,0.5588,5.0,neutral,neutral,negative,positive,positive
2022-11-17,0.376290358605414,0.3847864444692947,0.3704061608084084,0.3825443044075397,1326199203.85,19216121054.53,0.05194807969807967,0.3522417582417582,0.49828,0.047799999999999995,0.8284,0.1242,0.33740000000000003,0.2466,0.41600000000000004,0.1416,0.0206,0.8378,5.0,neutral,neutral,positive,neutral,positive
2022-11-16,0.3885324311037555,0.3902607077352053,0.3648564032491992,0.3763011636625273,1315104592.47,18902513069.95,0.045151435574229654,0.42581407563025203,0.637875,0.08475,0.735,0.18,0.2695,0.37925,0.35125,0.25125000000000003,0.064,0.685,4.0,negative,neutral,positive,positive,positive
2022-11-15,0.376340356559597,0.3959374428980575,0.3684724664345325,0.388521115029829,1966568663.98,19516350636.08,-0.00098648768385608,0.4480627325890484,0.49526000000000003,0.0896,0.764,0.1462,0.2492,0.3286,0.4222,0.1582,0.0732,0.7684,5.0,neutral,neutral,negative,neutral,positive
2022-11-14,0.3403299397173608,0.3778986432722053,0.3239590159383106,0.3764055452990761,2400878272.47,18907756410.76,-0.013716931216931197,0.5302513227513227,0.5799666666666666,0.11933333333333333,0.7293333333333334,0.15066666666666667,0.25966666666666666,0.49066666666666664,0.24966666666666668,0.052,0.08166666666666667,0.8666666666666667,3.0,negative,neutral,negative,positive,positive
2022-11-13,0.3636717224952791,0.3687590526138546,0.3353373739394116,0.3402964307806738,1064115310.68,17088087647.8,-0.004874765076970936,0.5139226609447197,0.5371958333333333,0.10166666666666666,0.7396666666666667,0.15845833333333334,0.14233333333333334,0.5444583333333333,0.31320833333333337,0.075625,0.05708333333333333,0.8674583333333333,3.5,negative,neutral,negative,positive,positive
2022-11-12,0.3841801787525726,0.3841801787525726,0.3614149199282457,0.363676947372109,931936263.39,18262147322.32,0.0039674010629893244,0.49759399913811675,0.494425,0.08399999999999999,0.75,0.16625,0.025,0.59825,0.37675000000000003,0.09925,0.0325,0.86825,4.0,negative,neutral,positive,neutral,positive
2022-11-11,0.395649427817263,0.3976830408904291,0.3692916388673414,0.3841587752966175,1720205430.34,19290648473.39,0.030074404761904747,0.48333620509607356,0.01504999999999998,0.1055,0.77875,0.11625,0.04975,0.33325,0.61675,0.12,0.266,0.61375,4.0,neutral,neutral,positive,neutral,positive
2022-11-10,0.3331528509090264,0.4004509630679518,0.331218604364016,0.3957051034720227,3104223968.29,19870450816.36,-0.08733716475095785,0.45999999999999996,-0.15849999999999997,0.177,0.6956,0.1276,0.0872,0.3338,0.5788,0.159,0.11779999999999999,0.7234,5.0,neutral,neutral,negative,neutral,negative
2022-11-09,0.4062531457442351,0.4098580705287254,0.3258146226155397,0.3331805200705604,3642933610.0,16730760050.71,-0.02585213032581455,0.4366290726817043,0.5662,0.0745,0.819,0.10650000000000001,0.013,0.7765,0.21050000000000002,0.032,0.096,0.8714999999999999,2.0,negative,neutral,negative,positive,positive
2022-11-08,0.4658253942358409,0.4666292224665953,0.3620602415832685,0.4062415543733679,3984776862.8,20399541868.2,0.046665893630179325,0.5510461562247276,0.545025,0.1075,0.737,0.1555,0.42600000000000005,0.222,0.35150000000000003,0.21524999999999997,0.07375000000000001,0.7105,4.0,positive,neutral,positive,positive,positive
2022-11-07,0.4706835819557901,0.4791703754922626,0.462160254327107,0.4658565252812531,1592938582.66,23393125567.14,0.015969324766943797,0.4318695515243134,0.6368166666666667,0.08233333333333333,0.7631666666666667,0.1545,0.09283333333333334,0.4391666666666667,0.4676666666666667,0.1235,0.06883333333333334,0.8078333333333334,6.0,neutral,neutral,positive,positive,positive
2022-11-06,0.4933250470528292,0.4942963835131364,0.4704793338602204,0.4706698962989093,940815147.6,23634830440.87,0.03062499999999995,0.5707291666666667,0.20010000000000003,0.1285,0.7145,0.157,0.112,0.483,0.405,0.036500000000000005,0.034,0.9295,2.0,negative,neutral,positive,neutral,positive
2022-11-05,0.504432637386259,0.5071026347301851,0.4921044498309257,0.4933295516113518,1216193223.11,24772691849.4,-0.0366071428571428,0.4408110119047619,0.629,0.044,0.8525,0.10350000000000001,0.031,0.5035000000000001,0.4655,0.29550000000000004,0.0505,0.654,2.0,negative,neutral,negative,positive,positive
2022-11-04,0.4551413727041479,0.5051113947829154,0.4539974519175658,0.5044042923582708,2774226120.34,25328813287.78,-0.010412973699076166,0.4236123101806331,0.9063833333333333,0.059166666666666666,0.7528333333333334,0.18766666666666665,0.21833333333333335,0.23516666666666666,0.5468333333333334,0.17266666666666666,0.1515,0.676,6.0,neutral,neutral,negative,positive,positive
2022-11-03,0.4508847361004955,0.4593624733414352,0.4500982255433867,0.4551353759262159,1086924484.89,22795640615.73,0.030729166666666648,0.3706597222222222,0.84665,0.0625,0.7889999999999999,0.14850000000000002,0.133,0.4175,0.4495,0.0235,0.0455,0.931,2.0,neutral,neutral,positive,positive,positive
2022-11-02,0.4645254589196492,0.4652999809798745,0.4478241888409144,0.4508741931651227,1381853436.36,22582217542.17,0.0747363242817788,0.41202098525360553,0.84526,0.045,0.8266,0.12840000000000001,0.18919999999999998,0.25179999999999997,0.5589999999999999,0.0738,0.027000000000000003,0.8994,5.0,neutral,neutral,positive,positive,positive
2022-11-01,0.4658210157219618,0.4664012259998295,0.4552760085384557,0.4645770952981529,1273429762.62,23268532974.76,0.06280624587497334,0.4453594229899752,0.8864857142857143,0.04242857142857143,0.7434285714285714,0.2144285714285714,0.22528571428571428,0.11414285714285714,0.6608571428571429,0.16214285714285714,0.049,0.7885714285714286,7.0,neutral,neutral,positive,positive,positive
2022-10-31,0.4584007317717616,0.466113503182699,0.4495232546959524,0.4659147317274834,1462007946.75,23335529039.95,0.011481396780806011,0.4928586889301175,0.6396142857142857,0.09657142857142857,0.748,0.15557142857142855,0.12628571428571428,0.3897142857142857,0.48442857142857143,0.08785714285714286,0.12128571428571429,0.7907142857142857,7.0,neutral,neutral,positive,positive,positive
2022-10-30,0.4704073826389083,0.4725095780155296,0.4556422988958055,0.45845500406471,964813817.23,22961905542.67,0.0455555555555555,0.5527777777777777,0.9552,0.028,0.808,0.164,0.108,0.069,0.823,0.052,0.029,0.919,1.0,neutral,neutral,positive,positive,positive
2022-10-29,0.4739841010363678,0.4816655510597514,0.4676969656682356,0.4704161350294238,1404785407.37,23560983657.12,-0.0031055900621117,0.0801242236024844,0.7845,0.024,0.908,0.068,0.116,0.017,0.867,0.068,0.014,0.919,1.0,neutral,neutral,negative,positive,positive
2022-10-28,0.4624273737218989,0.4746740409773578,0.4577849599401453,0.4739811329589772,1201992237.11,23739538029.94,-0.005302846459096481,0.42000309065934066,0.70128,0.07239999999999999,0.7578,0.1698,0.223,0.2726,0.504,0.2732,0.045200000000000004,0.6816000000000001,5.0,neutral,neutral,negative,positive,positive
2022-10-27,0.4693945933306549,0.4804563577728229,0.4609768106059221,0.4624065186214169,1694861068.57,23159818758.13,0.029462732919254643,0.45242028985507243,0.64368,0.08020000000000001,0.7666000000000001,0.1528,0.1286,0.177,0.6944,0.056400000000000006,0.052000000000000005,0.8914,5.0,neutral,neutral,positive,positive,positive
2022-10-26,0.4614663539018822,0.4702507607472086,0.458091601485819,0.469375767626823,1440473975.97,23508876432.16,0.0700892857142857,0.26987670068027203,0.9346000000000001,0.009,0.8634999999999999,0.1275,0.5780000000000001,0.01,0.412,0.0525,0.017499999999999998,0.9299999999999999,2.0,positive,neutral,positive,positive,positive
2022-10-25,0.4538067426186708,0.4710137393787731,0.4453836684426182,0.4615444426454695,1605966217.71,23025074861.12,-0.04180598144139805,0.34850145803270793,0.61385,0.0715,0.7825,0.14625,0.10475000000000001,0.44025000000000003,0.45449999999999996,0.098,0.041,0.8614999999999999,4.0,neutral,neutral,negative,positive,positive
2022-10-24,0.4690371078607476,0.4709824465428053,0.4496912680115033,0.4538205498499369,1293537736.9,22639752899.89,-0.020240152069523884,0.5222685404264352,-0.10786666666666665,0.121,0.7663333333333333,0.11266666666666668,0.049666666666666665,0.45966666666666667,0.49100000000000005,0.08433333333333333,0.154,0.7616666666666667,6.0,neutral,neutral,negative,neutral,negative
2022-10-23,0.4654899482118339,0.4710055268149071,0.4534377068669305,0.4690333861144018,950974304.98,23398675901.61,0.026398832648832637,0.4789242007992008,0.8489333333333334,0.06533333333333334,0.786,0.14866666666666667,0.17166666666666666,0.025666666666666667,0.8023333333333333,0.033,0.08766666666666667,0.8793333333333333,3.0,neutral,neutral,positive,positive,positive
2022-10-22,0.4610865814464122,0.4700602540120682,0.4572871982938386,0.4654704394129282,884856881.71,23220931123.54,0.2404761904761905,0.5630952380952381,0.9927,0.032,0.667,0.301,0.045,0.054,0.902,0.115,0.018,0.867,1.0,neutral,neutral,positive,positive,positive
2022-10-21,0.4480039121926002,0.4610980275153266,0.4378061499347366,0.4610980275153266,1644912254.53,23002804542.51,-0.07286443059628543,0.5246605712835551,0.10071666666666666,0.13,0.7208333333333333,0.1495,0.09899999999999999,0.48133333333333334,0.41983333333333334,0.049833333333333334,0.1425,0.8075,6.0,negative,neutral,negative,neutral,positive
2022-10-20,0.4512228634354036,0.463785759730351,0.4344262790913582,0.4480843481172539,1712992942.67,22353590913.94,-0.0320910973084886,0.1924430641821946,0.9337,0.038,0.822,0.14,0.026,0.09,0.885,0.025,0.027,0.948,1.0,neutral,neutral,negative,positive,positive
2022-10-19,0.4659877403095364,0.4663913413529576,0.450079740774887,0.4512269890295255,1434466929.2,22510367890.5,0.01688071766196767,0.39871672020109516,0.6430375,0.055,0.79075,0.154375,0.40099999999999997,0.199375,0.399625,0.15487499999999998,0.037625,0.80725,8.0,positive,neutral,positive,positive,positive
2022-10-18,0.4799177669660178,0.4833538784749994,0.4598440155952484,0.4659773671777533,1380317427.21,23246220236.91,0.04995716089466085,0.38549219877344876,0.89425,0.02275,0.80575,0.17125,0.194,0.040249999999999994,0.76575,0.2185,0.014,0.7675,4.0,neutral,neutral,positive,positive,positive
2022-10-17,0.4770110774702948,0.4812622426682618,0.4653329635329508,0.4799179149684301,1476868337.83,23941672563.55,0.05616459513098165,0.49224948569171256,0.8387333333333333,0.06966666666666667,0.7718333333333334,0.15833333333333333,0.22266666666666665,0.21716666666666665,0.5599999999999999,0.3496666666666666,0.06783333333333334,0.5823333333333334,6.0,neutral,neutral,positive,positive,positive
2022-10-16,0.4815297127747006,0.4871025020990281,0.4718130037193179,0.4770098880691309,1028960254.99,23833409894.59,-0.04900523088023085,0.45727633477633467,0.07605,0.11649999999999999,0.724,0.1595,0.066,0.3965,0.5375,0.069,0.0635,0.8675,2.0,neutral,neutral,negative,neutral,positive
2022-10-15,0.4889567458306162,0.4896702514919086,0.4799803597786691,0.481507121861036,842401177.28,24058110511.98,-0.012632275132275151,0.46858465608465594,0.8533,0.0645,0.783,0.153,0.0365,0.6605,0.303,0.027000000000000003,0.3795,0.5935,2.0,negative,neutral,negative,positive,positive
2022-10-14,0.480806177967671,0.5095366702378389,0.4793042928907864,0.4889658174789775,2184144921.47,24430778153.45,0.00912126517273576,0.4983094654528478,0.40166,0.0868,0.7524,0.16060000000000002,0.0974,0.3754,0.5272,0.0468,0.2666,0.6864,5.0,neutral,neutral,positive,neutral,positive
2022-10-13,0.488352708312564,0.4890964908393711,0.4450237918128144,0.4808116712949598,2840221577.59,24023362891.83,0.11340277777777773,0.441137409598948,0.763475,0.042749999999999996,0.7925,0.16499999999999998,0.21075,0.249,0.5407500000000001,0.0455,0.2305,0.7245,4.0,neutral,neutral,positive,positive,positive
2022-10-12,0.4854125557830225,0.4947351083983053,0.4837555128035303,0.4883703121671308,1375026359.76,24401024216.38,-0.0047220249368686885,0.4262412175498112,0.4618875,0.091875,0.75175,0.15625,0.130875,0.265,0.604125,0.09075,0.08324999999999999,0.82625,8.0,neutral,neutral,negative,neutral,positive
2022-10-11,0.4966607908266544,0.5008912379074031,0.4809097945139257,0.4853974074233573,2303743072.79,24252485456.26,0.0007801558123249498,0.4598057686761531,0.533925,0.07325,0.76025,0.166625,0.28512499999999996,0.274125,0.440625,0.18375,0.15875,0.6575,8.0,neutral,neutral,positive,positive,positive
2022-10-10,0.5340287496779325,0.5373193981073017,0.4970138208313784,0.4970138208313784,2359086772.41,24780401211.86,0.03987972000394357,0.4222479567821182,0.49556666666666666,0.07266666666666667,0.7559999999999999,0.17133333333333334,0.12366666666666666,0.24733333333333332,0.629,0.08066666666666666,0.015666666666666666,0.904,3.0,neutral,neutral,positive,neutral,positive
2022-10-09,0.5171489683380924,0.5414160898974388,0.5081666218650646,0.5340606258952033,1789206998.45,26627502146.73,0.013967803030303025,0.3601724837662337,0.26344999999999996,0.14250000000000002,0.693,0.16425,0.15325,0.33475,0.51175,0.035500000000000004,0.37224999999999997,0.59225,4.0,neutral,neutral,positive,neutral,positive
2022-10-08,0.5182248462641567,0.527901803570396,0.5143825722387121,0.5171133562454419,1771062053.05,25782535419.92,0.04285714285714285,0.39581425518925517,0.915,0.0385,0.8335,0.1275,0.144,0.025500000000000002,0.8305,0.0445,0.017,0.9385,2.0,neutral,neutral,positive,positive,positive
2022-10-07,0.4932769962435853,0.5216459303981382,0.4842049896371241,0.5182782015299887,2627481992.49,25840612946.72,0.06595455470455473,0.46122023809523816,0.5222,0.050666666666666665,0.823,0.126,0.18566666666666665,0.325,0.49,0.035333333333333335,0.22166666666666668,0.7436666666666666,3.0,neutral,neutral,positive,positive,positive
